Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,8:06:33 PM,181.00,45,39,23,42.4,35.5,22.3,840,1088,0.2,0.2,109.6,100.9,975.5,18.2,54.2,0
3/4/2026,8:06:34 PM,182.00,45,39,23,42.4,35.5,22.3,848,1086.8,0.2,0.2,109.6,100.9,975.5,18.2,54.2,0
3/4/2026,8:06:35 PM,183.00,44,38,23,42.4,35.5,22.3,848,1085.5,0.2,0.2,107.2,101,975.52,18.2,54.2,0
3/4/2026,8:06:36 PM,184.00,44,38,23,42.4,35.5,22.3,845,1084.3,0.2,0.2,107.2,101,975.53,18.2,54.2,0
3/4/2026,8:06:37 PM,185.00,45,39,24,42.5,35.5,22.3,844,1083.1,0.2,0.2,109.6,101,975.52,18.1,54.2,0
3/4/2026,8:06:38 PM,186.00,47,40,24,42.5,35.6,22.3,840,1081.8,0.2,0.2,112.1,101.1,975.51,18.1,54.2,0
3/4/2026,8:06:39 PM,187.00,48,40,24,42.5,35.6,22.3,837,1080.6,0.2,0.2,112.1,101.2,975.51,18.1,54.2,0
3/4/2026,8:06:40 PM,188.00,48,40,24,42.5,35.6,22.3,839,1079.3,0.2,0.2,112.1,101.2,975.51,18.1,54.2,0
3/4/2026,8:06:41 PM,189.00,47,39,24,42.6,35.6,22.3,836,1078.1,0.2,0.2,109.6,101.3,975.53,18.1,54.2,0
3/4/2026,8:06:42 PM,190.00,47,39,24,42.6,35.6,22.3,840,1076.9,0.2,0.2,109.6,101.3,975.53,18.1,54.2,0
3/4/2026,8:06:43 PM,191.00,48,39,24,42.6,35.7,22.3,843,1075.7,0.2,0.2,109.6,101.3,975.53,18.1,54.2,0
3/4/2026,8:06:44 PM,192.00,49,40,25,42.6,35.7,22.4,843,1074.6,0.2,0.2,112.1,101.4,975.54,18.1,54.2,0
3/4/2026,8:06:45 PM,193.00,47,38,24,42.7,35.7,22.4,845,1073.5,0.2,0.2,107.2,101.4,975.54,18.1,54.2,0
3/4/2026,8:06:46 PM,194.00,47,38,24,42.7,35.7,22.4,850,1072.3,0.2,0.2,107.2,101.5,975.51,18.1,54.2,0
3/4/2026,8:06:47 PM,195.00,47,38,24,42.7,35.7,22.4,855,1071.3,0.2,0.2,107.2,101.5,975.52,18.1,54.2,0
3/4/2026,8:06:48 PM,196.00,47,38,24,42.7,35.7,22.4,860,1070.3,0.2,0.2,107.2,101.5,975.5,18.1,54.2,0
3/4/2026,8:06:49 PM,197.00,47,38,24,42.7,35.7,22.4,855,1069.2,0.2,0.2,107.2,101.5,975.54,18.1,54.2,0
3/4/2026,8:06:50 PM,198.00,45,36,24,42.8,35.7,22.4,856,1068.2,0.2,0.2,102.2,101.5,975.53,18.1,54.2,0
3/4/2026,8:06:51 PM,199.00,45,36,24,42.8,35.7,22.4,859,1067.2,0.2,0.2,102.2,101.5,975.54,18.1,54.2,0
3/4/2026,8:06:52 PM,200.00,45,36,24,42.8,35.7,22.4,859,1066.2,0.2,0.2,102.2,101.5,975.54,18.1,54.2,0
3/4/2026,8:06:53 PM,201.00,44,37,24,42.8,35.7,22.4,860,1065.2,0.2,0.2,104.7,101.6,975.55,18.1,54.2,0
3/4/2026,8:06:54 PM,202.00,44,37,24,42.8,35.7,22.4,857,1064.2,0.2,0.2,104.7,101.6,975.52,18.1,54.2,0
3/4/2026,8:06:55 PM,203.00,44,38,24,42.8,35.8,22.4,849,1063.2,0.2,0.2,107.2,101.6,975.51,18.1,54.2,0
3/4/2026,8:06:56 PM,204.00,44,38,24,42.8,35.8,22.4,850,1062.2,0.2,0.2,107.2,101.6,975.54,18.1,54.2,0
3/4/2026,8:06:57 PM,205.00,44,38,24,42.8,35.8,22.5,842,1061.2,0.2,0.2,107.2,101.7,975.54,18.1,54.2,0
3/4/2026,8:06:58 PM,206.00,44,37,24,42.8,35.8,22.5,839,1060.1,0.2,0.2,104.7,101.7,975.55,18.1,54.2,0
3/4/2026,8:06:59 PM,207.00,44,37,24,42.8,35.8,22.5,839,1059.1,0.2,0.2,104.7,101.7,975.52,18.1,54.2,0
3/4/2026,8:07:00 PM,208.00,44,37,24,42.8,35.8,22.5,833,1058.1,0.2,0.2,104.7,101.7,975.53,18.1,54.2,0
3/4/2026,8:07:01 PM,209.00,44,37,24,42.8,35.8,22.5,829,1057,0.2,0.2,104.7,101.7,975.54,18.1,54.2,0
3/4/2026,8:07:02 PM,210.00,44,37,24,42.8,35.8,22.5,828,1056,0.2,0.2,104.7,101.7,975.53,18.1,54.2,0
3/4/2026,8:07:03 PM,211.00,43,38,24,42.8,35.8,22.5,831,1054.9,0.2,0.2,107.2,101.7,975.52,18.1,54.2,0
3/4/2026,8:07:04 PM,212.00,43,38,24,42.8,35.8,22.5,829,1053.9,0.2,0.2,107.2,101.8,975.53,18.1,54.2,0
3/4/2026,8:07:05 PM,213.00,43,38,24,42.8,35.8,22.5,824,1052.9,0.2,0.2,107.2,101.8,975.52,18.1,54.2,0
3/4/2026,8:07:06 PM,214.00,42,37,24,42.8,35.8,22.5,822,1051.9,0.2,0.2,104.7,101.8,975.52,18.1,54.2,0
3/4/2026,8:07:07 PM,215.00,42,37,24,42.8,35.8,22.5,821,1050.8,0.2,0.2,104.7,101.8,975.54,18.1,54.2,0
3/4/2026,8:07:08 PM,216.00,45,38,24,42.8,35.9,22.5,817,1049.8,0.2,0.2,107.2,101.8,975.55,18.1,54.2,0
3/4/2026,8:07:09 PM,217.00,45,38,24,42.8,35.9,22.5,815,1048.7,0.2,0.2,107.2,101.9,975.52,18,54.2,0
3/4/2026,8:07:10 PM,218.00,45,38,24,42.9,35.9,22.5,813,1047.7,0.2,0.2,107.2,101.9,975.53,18,54.2,0
3/4/2026,8:07:11 PM,219.00,45,39,24,42.9,35.9,22.5,816,1046.7,0.2,0.2,109.6,101.9,975.53,18,54.2,0
3/4/2026,8:07:12 PM,220.00,45,39,24,42.9,35.9,22.6,820,1045.7,0.2,0.2,109.6,102,975.53,18,54.2,0
3/4/2026,8:07:13 PM,221.00,45,39,24,42.9,35.9,22.6,820,1044.7,0.2,0.2,109.6,102,975.53,18,54.2,0
3/4/2026,8:07:14 PM,222.00,45,39,24,42.9,35.9,22.6,821,1043.7,0.2,0.2,109.6,102,975.51,18,54.2,0
3/4/2026,8:07:15 PM,223.00,45,39,24,42.9,35.9,22.6,822,1042.8,0.2,0.2,109.6,102.1,975.52,18,54.2,0
3/4/2026,8:07:16 PM,224.00,47,39,24,42.9,36,22.6,818,1041.8,0.2,0.2,109.6,102.1,975.53,18,54.2,0
3/4/2026,8:07:17 PM,225.00,47,39,24,42.9,36,22.6,817,1040.9,0.2,0.2,109.6,102.1,975.54,18,54.2,0
3/4/2026,8:07:18 PM,226.00,45,38,24,42.9,36,22.6,822,1039.9,0.2,0.2,107.2,102.1,975.54,18,54.2,0
3/4/2026,8:07:19 PM,227.00,45,38,24,43,36,22.6,828,1039,0.2,0.3,107.2,102.2,975.54,18,54.2,0
3/4/2026,8:07:20 PM,228.00,45,38,24,43,36,22.6,829,1038.2,0.2,0.2,107.2,102.2,975.54,18,54.2,0
3/4/2026,8:07:21 PM,229.00,45,38,24,43,36,22.6,829,1037.3,0.2,0.2,107.2,102.2,975.49,18,54.2,0
3/4/2026,8:07:22 PM,230.00,45,38,24,43,36,22.6,831,1036.4,0.2,0.2,107.2,102.2,975.5,18,54.2,0
3/4/2026,8:07:23 PM,231.00,47,38,24,43,36,22.6,831,1035.6,0.2,0.2,107.2,102.3,975.51,18,54.2,0
3/4/2026,8:07:24 PM,232.00,47,38,24,43,36,22.6,829,1034.7,0.2,0.2,107.2,102.3,975.5,18,54.2,0
3/4/2026,8:07:25 PM,233.00,47,38,24,43,36,22.6,838,1033.9,0.2,0.2,107.2,102.3,975.5,18,54.2,0
3/4/2026,8:07:26 PM,234.00,47,38,25,43,36,22.6,849,1033.1,0.2,0.2,107.2,102.3,975.52,18,55.6,0
3/4/2026,8:07:27 PM,235.00,47,38,25,43.1,36,22.7,866,1032.4,0.2,0.2,107.2,102.3,975.51,18,55.6,0
3/4/2026,8:07:28 PM,236.00,47,38,25,43.1,36.1,22.7,879,1031.8,0.2,0.2,107.2,102.4,975.49,18,55.6,0
3/4/2026,8:07:29 PM,237.00,47,38,25,43.1,36.1,22.7,894,1031.3,0.2,0.2,107.2,102.4,975.52,18,55.6,0
3/4/2026,8:07:30 PM,238.00,47,38,25,43.1,36.1,22.7,918,1030.8,0.2,0.2,107.2,102.4,975.49,18,55.6,0
3/4/2026,8:07:31 PM,239.00,46,36,24,43.1,36.1,22.7,939,1030.4,0.2,0.2,102.2,102.4,975.5,18,55.6,0
3/4/2026,8:07:32 PM,240.00,46,36,24,43.1,36.1,22.7,953,1030.1,0.2,0.2,102.2,102.4,975.51,18,55.6,0
3/4/2026,8:07:33 PM,241.00,45,36,24,43.1,36.1,22.7,970,1029.9,0.2,0.2,102.2,102.4,975.51,18,55.6,0
3/4/2026,8:07:34 PM,242.00,45,36,24,43.2,36.1,22.7,980,1029.7,0.2,0.2,102.2,102.4,975.5,18,55.6,0
3/4/2026,8:07:35 PM,243.00,45,36,24,43.2,36.1,22.7,986,1029.5,0.2,0.2,102.2,102.4,975.5,18,55.6,0
3/4/2026,8:07:36 PM,244.00,43,35,24,43.2,36.1,22.7,989,1029.3,0.2,0.2,99.2,102.4,975.53,18,55.6,0
3/4/2026,8:07:37 PM,245.00,43,35,24,43.2,36.1,22.7,995,1029.2,0.2,0.2,99.2,102.4,975.53,18,55.6,0
3/4/2026,8:07:38 PM,246.00,44,35,23,43.2,36.1,22.7,992,1029.1,0.2,0.2,99.2,102.4,975.51,18,54.2,0
3/4/2026,8:07:39 PM,247.00,44,35,23,43.2,36.1,22.7,989,1028.9,0.2,0.2,99.2,102.3,975.52,18,54.1,0
3/4/2026,8:07:40 PM,248.00,44,35,23,43.2,36.1,22.7,987,1028.7,0.2,0.2,99.2,102.3,975.54,18,55.6,0
3/4/2026,8:07:41 PM,249.00,44,36,23,43.2,36.1,22.7,989,1028.6,0.2,0.2,102.2,102.3,975.53,18,54.1,0
3/4/2026,8:07:42 PM,250.00,44,36,23,43.2,36.1,22.7,982,1028.4,0.2,0.2,102.2,102.3,975.51,18,54.1,0
3/4/2026,8:07:43 PM,251.00,45,36,24,43.2,36.1,22.7,980,1028.2,0.2,0.2,102.2,102.3,975.53,18,54.1,0
3/4/2026,8:07:44 PM,252.00,45,36,24,43.2,36,22.7,973,1028,0.2,0.2,102.2,102.3,975.52,17.9,54.1,0
3/4/2026,8:07:45 PM,253.00,45,36,24,43.2,36,22.7,969,1027.8,0.2,0.2,102.2,102.3,975.52,17.9,54.1,0
3/4/2026,8:07:46 PM,254.00,45,36,23,43.2,36,22.7,961,1027.5,0.2,0.2,102.2,102.3,975.55,17.9,54.1,0
3/4/2026,8:07:47 PM,255.00,45,36,23,43.2,36,22.7,947,1027.2,0.2,0.2,102.2,102.3,975.54,17.9,54.1,0
3/4/2026,8:07:48 PM,256.00,42,36,23,43.2,36,22.7,939,1026.9,0.2,0.2,102.2,102.3,975.51,17.9,54.1,0
3/4/2026,8:07:49 PM,257.00,42,36,23,43.2,36,22.7,936,1026.5,0.2,0.2,102.2,102.3,975.55,17.9,54.1,0
3/4/2026,8:07:50 PM,258.00,42,36,23,43.2,36,22.7,931,1026.2,0.2,0.2,102.2,102.3,975.53,17.9,54.1,0
3/4/2026,8:07:51 PM,259.00,41,36,23,43.2,36,22.7,926,1025.8,0.2,0.2,102.2,102.3,975.54,17.9,54.1,0
3/4/2026,8:07:52 PM,260.00,41,36,23,43.2,36,22.7,909,1025.4,0.2,0.2,102.2,102.3,975.53,17.9,54.1,0
3/4/2026,8:07:53 PM,261.00,44,36,23,43.2,36,22.7,895,1024.9,0.2,0.2,102.2,102.3,975.55,17.9,54.1,0
3/4/2026,8:07:54 PM,262.00,44,36,23,43.2,36,22.7,889,1024.4,0.2,0.2,102.2,102.3,975.54,17.9,54.1,0
3/4/2026,8:07:55 PM,263.00,44,36,23,43.2,36,22.7,876,1023.9,0.2,0.2,102.2,102.3,975.52,17.9,54.1,0
3/4/2026,8:07:56 PM,264.00,45,38,23,43.2,36.1,22.7,865,1023.3,0.2,0.2,107.2,102.3,975.52,17.9,54.1,0
3/4/2026,8:07:57 PM,265.00,45,38,23,43.2,36.1,22.7,856,1022.7,0.2,0.2,107.2,102.4,975.55,17.9,54.1,0
3/4/2026,8:07:58 PM,266.00,44,37,24,43.2,36.1,22.8,847,1022,0.2,0.2,104.7,102.4,975.54,17.9,54.1,0
3/4/2026,8:07:59 PM,267.00,44,37,24,43.2,36.1,22.8,834,1021.3,0.2,0.2,104.7,102.4,975.52,17.9,55.6,0
3/4/2026,8:08:00 PM,268.00,44,37,24,43.2,36.1,22.8,832,1020.7,0.2,0.2,104.7,102.4,975.5,17.9,54.1,0
3/4/2026,8:08:01 PM,269.00,45,38,24,43.2,36.1,22.8,829,1020,0.2,0.2,107.2,102.4,975.53,17.9,55.6,0
3/4/2026,8:08:02 PM,270.00,45,38,24,43.2,36.1,22.8,824,1019.3,0.2,0.2,107.2,102.4,975.53,17.9,54.1,0
3/4/2026,8:08:03 PM,271.00,46,39,24,43.2,36.1,22.8,822,1018.6,0.2,0.2,109.6,102.4,975.53,17.9,54.1,0
3/4/2026,8:08:04 PM,272.00,46,39,24,43.2,36.1,22.8,818,1017.8,0.2,0.2,109.6,102.5,975.53,17.9,54.1,0
3/4/2026,8:08:05 PM,273.00,46,39,24,43.3,36.1,22.8,821,1017.1,0.2,0.2,109.6,102.5,975.52,17.9,54.1,0
3/4/2026,8:08:06 PM,274.00,46,39,24,43.3,36.1,22.8,820,1016.5,0.2,0.2,109.6,102.5,975.54,17.9,54.1,0
3/4/2026,8:08:07 PM,275.00,46,39,24,43.3,36.1,22.8,821,1015.8,0.2,0.2,109.6,102.5,975.54,17.9,54.1,0
3/4/2026,8:08:08 PM,276.00,46,38,24,43.3,36.1,22.8,818,1015.1,0.2,0.2,107.2,102.6,975.56,17.9,54.1,0
3/4/2026,8:08:09 PM,277.00,46,38,24,43.3,36.2,22.8,816,1014.4,0.2,0.2,107.2,102.6,975.57,17.9,54.1,0
3/4/2026,8:08:10 PM,278.00,46,38,24,43.3,36.2,22.8,806,1013.6,0.2,0.2,107.2,102.6,975.57,17.9,54.1,0
3/4/2026,8:08:11 PM,279.00,46,38,24,43.3,36.2,22.8,802,1012.9,0.2,0.2,107.2,102.6,975.51,17.9,54.1,0
3/4/2026,8:08:12 PM,280.00,46,38,24,43.3,36.2,22.8,800,1012.2,0.2,0.2,107.2,102.6,975.53,17.8,54.1,0
3/4/2026,8:08:13 PM,281.00,46,39,24,43.3,36.2,22.8,800,1011.4,0.2,0.2,109.6,102.6,975.51,17.8,55.6,0
3/4/2026,8:08:14 PM,282.00,46,39,24,43.3,36.2,22.8,802,1010.7,0.2,0.2,109.6,102.7,975.51,17.8,55.6,0
3/4/2026,8:08:15 PM,283.00,46,39,24,43.3,36.2,22.8,797,1010,0.2,0.2,109.6,102.7,975.52,17.8,55.6,0
3/4/2026,8:08:16 PM,284.00,47,39,24,43.4,36.2,22.8,795,1009.3,0.2,0.2,109.6,102.7,975.53,17.8,55.6,0
3/4/2026,8:08:17 PM,285.00,47,39,24,43.4,36.2,22.8,792,1008.5,0.2,0.2,109.6,102.7,975.54,17.8,54.1,0
3/4/2026,8:08:18 PM,286.00,47,38,24,43.4,36.2,22.8,792,1007.8,0.2,0.2,107.2,102.8,975.53,17.8,55.6,0
3/4/2026,8:08:19 PM,287.00,47,38,24,43.4,36.2,22.8,794,1007.1,0.2,0.2,107.2,102.8,975.53,17.8,54.1,0
3/4/2026,8:08:20 PM,288.00,47,38,24,43.4,36.2,22.8,790,1006.3,0.2,0.2,107.2,102.8,975.52,17.8,55.6,0
3/4/2026,8:08:21 PM,289.00,46,38,24,43.4,36.2,22.8,790,1005.6,0.2,0.2,107.2,102.8,975.56,17.8,55.6,0
3/4/2026,8:08:22 PM,290.00,46,38,24,43.4,36.2,22.9,791,1004.9,0.2,0.2,107.2,102.8,975.53,17.8,55.6,0
3/4/2026,8:08:23 PM,291.00,45,37,24,43.4,36.3,22.9,791,1004.2,0.2,0.2,104.7,102.8,975.52,17.8,55.6,0
3/4/2026,8:08:24 PM,292.00,46,37,25,43.4,36.3,22.9,791,1003.5,0.2,0.2,104.7,102.8,975.51,17.8,55.6,0
3/4/2026,8:08:25 PM,293.00,48,38,25,43.5,36.3,22.9,796,1002.8,0.2,0.2,107.2,102.8,975.49,17.8,55.6,0
3/4/2026,8:08:26 PM,294.00,50,38,25,43.5,36.3,22.9,801,1002.1,0.2,0.2,107.2,102.9,975.54,17.8,55.6,0
3/4/2026,8:08:27 PM,295.00,50,39,25,43.5,36.3,22.9,805,1001.5,0.2,0.2,109.6,102.9,975.51,17.8,55.6,0
3/4/2026,8:08:28 PM,296.00,50,39,25,43.5,36.3,22.9,805,1000.8,0.2,0.2,109.6,102.9,975.53,17.8,54.1,0
3/4/2026,8:08:29 PM,297.00,50,39,25,43.5,36.3,22.9,803,1000.2,0.2,0.2,109.6,102.9,975.52,17.8,55.6,0
3/4/2026,8:08:30 PM,298.00,51,40,25,43.6,36.3,22.9,807,999.5,0.2,0.2,112.1,103,975.53,17.8,55.6,0
3/4/2026,8:08:31 PM,299.00,51,39,24,43.6,36.3,22.9,815,998.9,0.2,0.2,109.6,103,975.56,17.8,55.6,0
3/4/2026,8:08:32 PM,300.00,51,39,24,43.6,36.3,22.9,828,998.4,0.2,0.2,109.6,103,975.58,17.8,55.6,0
3/4/2026,8:08:33 PM,301.00,51,39,24,43.6,36.3,22.9,841,997.9,0.2,0.2,109.6,103,975.53,17.8,55.6,0
