Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,7:54:12 PM,184.00,35,32,20,36.7,32.7,20.1,772,908.1,0.3,0.3,92.8,94.3,974.31,18.3,52.7,0
3/4/2026,7:54:13 PM,185.00,37,32,20,36.7,32.7,20.1,775,907.4,0.3,0.2,92.8,94.3,974.31,18.3,52.7,0
3/4/2026,7:54:14 PM,186.00,37,32,20,36.7,32.6,20.1,782,906.7,0.3,0.3,92.8,94.3,974.31,18.3,52.7,0
3/4/2026,7:54:15 PM,187.00,36,32,20,36.7,32.6,20.1,782,906.1,0.3,0.2,92.8,94.2,974.29,18.3,52.7,0
3/4/2026,7:54:16 PM,188.00,36,32,20,36.7,32.6,20.1,782,905.4,0.3,0.2,92.8,94.2,974.29,18.3,52.7,0
3/4/2026,7:54:17 PM,189.00,36,32,20,36.7,32.6,20.1,783,904.8,0.3,0.3,92.8,94.2,974.28,18.3,52.7,0
3/4/2026,7:54:18 PM,190.00,35,31,20,36.7,32.6,20.1,783,904.1,0.3,0.2,90.7,94.2,974.29,18.3,52.7,0
3/4/2026,7:54:19 PM,191.00,35,31,20,36.7,32.6,20.1,777,903.5,0.3,0.2,90.7,94.2,974.33,18.3,52.7,0
3/4/2026,7:54:20 PM,192.00,35,31,20,36.7,32.6,20.1,780,902.8,0.3,0.2,90.7,94.2,974.32,18.3,52.7,0
3/4/2026,7:54:21 PM,193.00,35,31,20,36.6,32.6,20.1,783,902.2,0.3,0.2,90.7,94.2,974.33,18.3,52.7,0
3/4/2026,7:54:22 PM,194.00,35,31,20,36.6,32.6,20.1,788,901.6,0.3,0.2,90.7,94.1,974.31,18.3,52.7,0
3/4/2026,7:54:23 PM,195.00,34,30,20,36.6,32.6,20.1,794,901.1,0.3,0.2,88.6,94.1,974.29,18.3,52.7,0
3/4/2026,7:54:24 PM,196.00,34,30,20,36.6,32.6,20.1,800,900.6,0.3,0.2,88.6,94.1,974.28,18.3,52.7,0
3/4/2026,7:54:25 PM,197.00,35,31,20,36.6,32.6,20.1,806,900.1,0.3,0.3,90.7,94.1,974.3,18.3,52.7,0
3/4/2026,7:54:26 PM,198.00,36,31,20,36.6,32.6,20.1,813,899.7,0.3,0.2,90.7,94.1,974.3,18.3,52.7,0
3/4/2026,7:54:27 PM,199.00,36,31,20,36.6,32.5,20.1,816,899.2,0.3,0.2,90.7,94,974.33,18.3,52.7,0
3/4/2026,7:54:28 PM,200.00,34,30,20,36.6,32.5,20.1,820,898.8,0.3,0.3,88.6,94,974.29,18.3,52.7,0
3/4/2026,7:54:29 PM,201.00,35,30,20,36.6,32.5,20.1,829,898.5,0.3,0.2,88.6,94,974.31,18.3,52.7,0
3/4/2026,7:54:30 PM,202.00,33,30,20,36.6,32.5,20.1,833,898.2,0.3,0.2,88.6,94,974.29,18.3,52.7,0
3/4/2026,7:54:31 PM,203.00,33,30,20,36.5,32.5,20.1,837,897.9,0.3,0.3,88.6,93.9,974.31,18.2,52.7,0
3/4/2026,7:54:32 PM,204.00,35,30,20,36.5,32.5,20.1,843,897.6,0.3,0.2,88.6,93.9,974.31,18.2,52.7,0
3/4/2026,7:54:33 PM,205.00,37,32,20,36.5,32.5,20.1,845,897.3,0.3,0.2,92.8,93.9,974.31,18.2,52.7,0
3/4/2026,7:54:34 PM,206.00,36,32,20,36.5,32.5,20.1,848,897.1,0.3,0.2,92.8,93.9,974.31,18.2,52.7,0
3/4/2026,7:54:35 PM,207.00,35,31,20,36.5,32.5,20.1,855,896.9,0.3,0.2,90.7,93.9,974.32,18.2,52.7,0
3/4/2026,7:54:36 PM,208.00,35,31,19,36.5,32.5,20.1,859,896.7,0.3,0.2,90.7,93.9,974.28,18.2,52.7,0
3/4/2026,7:54:37 PM,209.00,35,31,19,36.5,32.5,20.1,865,896.6,0.3,0.2,90.7,93.8,974.31,18.2,52.7,0
3/4/2026,7:54:38 PM,210.00,35,31,19,36.5,32.5,20.1,865,896.4,0.3,0.2,90.7,93.8,974.29,18.2,52.7,0
3/4/2026,7:54:39 PM,211.00,35,31,19,36.5,32.4,20.1,867,896.3,0.3,0.2,90.7,93.8,974.28,18.2,52.7,0
3/4/2026,7:54:40 PM,212.00,35,31,19,36.5,32.4,20.1,867,896.2,0.3,0.2,90.7,93.8,974.3,18.2,52.7,0
3/4/2026,7:54:41 PM,213.00,33,31,18,36.5,32.4,20.1,867,896,0.3,0.2,90.7,93.8,974.31,18.2,52.7,0
3/4/2026,7:54:42 PM,214.00,33,31,18,36.5,32.4,20.1,870,895.9,0.3,0.2,90.7,93.8,974.28,18.2,52.7,0
3/4/2026,7:54:43 PM,215.00,33,31,18,36.4,32.4,20.1,871,895.8,0.3,0.2,90.7,93.8,974.33,18.2,52.7,0
3/4/2026,7:54:44 PM,216.00,33,31,18,36.4,32.4,20.1,879,895.7,0.3,0.3,90.7,93.7,974.28,18.2,52.7,0
3/4/2026,7:54:45 PM,217.00,33,32,19,36.4,32.4,20.1,872,895.6,0.3,0.3,92.8,93.7,974.3,18.2,52.7,0
3/4/2026,7:54:46 PM,218.00,33,32,19,36.4,32.4,20,872,895.5,0.3,0.2,92.8,93.7,974.29,18.2,52.7,0
3/4/2026,7:54:47 PM,219.00,31,30,19,36.4,32.4,20,867,895.4,0.3,0.2,88.6,93.7,974.31,18.2,52.7,0
3/4/2026,7:54:48 PM,220.00,31,30,19,36.3,32.4,20,864,895.2,0.3,0.2,88.6,93.7,974.32,18.2,52.7,0
3/4/2026,7:54:49 PM,221.00,32,30,19,36.3,32.4,20,864,895.1,0.3,0.2,88.6,93.7,974.32,18.2,52.7,0
3/4/2026,7:54:50 PM,222.00,32,30,19,36.3,32.4,20,861,894.9,0.3,0.3,88.6,93.6,974.31,18.2,52.7,0
3/4/2026,7:54:51 PM,223.00,32,30,18,36.3,32.4,20,859,894.8,0.3,0.2,88.6,93.6,974.35,18.2,52.7,0
3/4/2026,7:54:52 PM,224.00,36,31,18,36.3,32.3,20,856,894.6,0.3,0.2,90.7,93.6,974.33,18.2,52.7,0
3/4/2026,7:54:53 PM,225.00,36,32,18,36.3,32.3,20,853,894.4,0.3,0.3,92.8,93.6,974.28,18.2,52.7,0
3/4/2026,7:54:54 PM,226.00,35,31,18,36.3,32.3,20,844,894.2,0.3,0.2,90.7,93.6,974.31,18.2,52.7,0
3/4/2026,7:54:55 PM,227.00,36,32,18,36.3,32.3,20,839,893.9,0.3,0.2,92.8,93.6,974.33,18.2,52.7,0
3/4/2026,7:54:56 PM,228.00,37,33,19,36.3,32.3,20,837,893.7,0.3,0.3,95,93.6,974.33,18.2,52.7,1.8
3/4/2026,7:54:57 PM,229.00,38,33,19,36.3,32.3,20,831,893.4,0.3,0.3,95,93.6,974.34,18.2,52.7,0
3/4/2026,7:54:58 PM,230.00,38,33,19,36.3,32.3,20,833,893.2,0.3,0.2,95,93.6,974.29,18.2,52.7,0
3/4/2026,7:54:59 PM,231.00,37,33,20,36.3,32.3,20,833,892.9,0.3,0.3,95,93.6,974.33,18.2,52.7,0
3/4/2026,7:55:00 PM,232.00,37,33,20,36.3,32.4,20,820,892.6,0.3,0.2,95,93.6,974.32,18.2,52.7,0
3/4/2026,7:55:01 PM,233.00,37,33,20,36.3,32.4,20,812,892.2,0.3,0.2,95,93.6,974.33,18.2,52.7,0
3/4/2026,7:55:02 PM,234.00,37,33,20,36.3,32.4,20,807,891.9,0.3,0.2,95,93.6,974.32,18.2,52.7,0
3/4/2026,7:55:03 PM,235.00,36,32,19,36.3,32.4,20,805,891.5,0.3,0.3,92.8,93.6,974.33,18.2,52.7,0
3/4/2026,7:55:04 PM,236.00,38,34,19,36.3,32.4,20,805,891.1,0.3,0.3,97.1,93.6,974.33,18.2,54.2,0
3/4/2026,7:55:05 PM,237.00,37,33,19,36.3,32.4,20,800,890.8,0.3,0.2,95,93.6,974.31,18.2,52.7,0
3/4/2026,7:55:06 PM,238.00,36,33,21,36.3,32.4,20,797,890.4,0.3,0.2,95,93.7,974.32,18.2,52.7,0
3/4/2026,7:55:07 PM,239.00,36,33,20,36.3,32.4,20,790,890,0.3,0.2,95,93.7,974.28,18.2,52.7,0
3/4/2026,7:55:08 PM,240.00,38,35,21,36.3,32.4,20,783,889.5,0.3,0.2,99.2,93.7,974.28,18.2,52.7,0
3/4/2026,7:55:09 PM,241.00,38,35,21,36.3,32.4,20,788,889.1,0.3,0.2,99.2,93.7,974.3,18.2,52.7,0
3/4/2026,7:55:10 PM,242.00,37,34,21,36.3,32.4,20,783,888.7,0.3,0.2,97.1,93.7,974.29,18.1,52.7,0
3/4/2026,7:55:11 PM,243.00,38,35,20,36.3,32.4,20,783,888.2,0.3,0.3,99.2,93.7,974.28,18.1,52.7,0
3/4/2026,7:55:12 PM,244.00,38,35,20,36.3,32.4,20,788,887.8,0.3,0.2,99.2,93.8,974.32,18.1,52.7,0
3/4/2026,7:55:13 PM,245.00,38,34,20,36.4,32.4,20,785,887.4,0.3,0.2,97.1,93.8,974.29,18.1,52.7,0
3/4/2026,7:55:14 PM,246.00,39,35,20,36.4,32.4,20,782,887,0.3,0.3,99.2,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:15 PM,247.00,38,34,20,36.4,32.4,20,782,886.5,0.3,0.2,97.1,93.8,974.32,18.1,52.7,0
3/4/2026,7:55:16 PM,248.00,38,34,20,36.4,32.4,20,785,886.1,0.3,0.3,97.1,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:17 PM,249.00,37,33,19,36.4,32.5,20,785,885.7,0.3,0.3,95,93.8,974.33,18.1,52.7,0
3/4/2026,7:55:18 PM,250.00,37,33,19,36.4,32.5,20,783,885.3,0.3,0.2,95,93.8,974.31,18.1,52.7,0
3/4/2026,7:55:19 PM,251.00,37,33,19,36.4,32.5,20,782,884.9,0.3,0.2,95,93.8,974.31,18.1,52.7,0
3/4/2026,7:55:20 PM,252.00,35,32,19,36.4,32.5,20,775,884.5,0.3,0.2,92.8,93.8,974.33,18.1,52.7,0
3/4/2026,7:55:21 PM,253.00,35,32,19,36.4,32.5,20,772,884,0.3,0.3,92.8,93.8,974.31,18.1,52.7,0
3/4/2026,7:55:22 PM,254.00,34,32,19,36.4,32.5,20,772,883.6,0.3,0.2,92.8,93.8,974.31,18.1,52.7,0
3/4/2026,7:55:23 PM,255.00,34,32,19,36.4,32.4,19.9,772,883.2,0.3,0.2,92.8,93.8,974.32,18.1,52.7,0
3/4/2026,7:55:24 PM,256.00,34,32,19,36.3,32.4,19.9,771,882.7,0.3,0.2,92.8,93.8,974.29,18.1,52.7,0
3/4/2026,7:55:25 PM,257.00,37,32,19,36.3,32.4,19.9,774,882.3,0.3,0.2,92.8,93.8,974.29,18.1,52.7,0
3/4/2026,7:55:26 PM,258.00,37,32,19,36.4,32.4,19.9,779,881.9,0.3,0.2,92.8,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:27 PM,259.00,36,32,20,36.4,32.4,19.9,779,881.5,0.3,0.2,92.8,93.8,974.31,18.1,52.7,0
3/4/2026,7:55:28 PM,260.00,36,32,20,36.3,32.4,19.9,775,881.1,0.3,0.2,92.8,93.8,974.33,18.1,52.7,0
3/4/2026,7:55:29 PM,261.00,36,32,20,36.3,32.4,19.9,773,880.7,0.3,0.3,92.8,93.8,974.33,18.1,52.7,0
3/4/2026,7:55:30 PM,262.00,35,31,20,36.3,32.4,19.9,772,880.3,0.3,0.2,90.7,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:31 PM,263.00,35,31,20,36.3,32.4,19.9,771,879.9,0.3,0.3,90.7,93.8,974.29,18.1,52.7,0
3/4/2026,7:55:32 PM,264.00,34,31,20,36.3,32.4,19.9,767,879.4,0.3,0.2,90.7,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:33 PM,265.00,34,31,20,36.3,32.4,19.9,769,879,0.3,0.2,90.7,93.8,974.3,18.1,52.7,0
3/4/2026,7:55:34 PM,266.00,34,31,20,36.3,32.4,19.9,772,878.6,0.3,0.2,90.7,93.7,974.33,18.1,52.7,0
3/4/2026,7:55:35 PM,267.00,31,30,20,36.3,32.4,19.9,771,878.2,0.3,0.3,88.6,93.7,974.34,18.1,52.7,0
3/4/2026,7:55:36 PM,268.00,31,30,20,36.3,32.4,19.9,771,877.8,0.3,0.2,88.6,93.7,974.32,18.1,52.7,0
3/4/2026,7:55:37 PM,269.00,32,30,20,36.3,32.4,19.9,771,877.4,0.3,0.2,88.6,93.7,974.34,18.1,52.7,0
3/4/2026,7:55:38 PM,270.00,32,30,20,36.2,32.4,19.9,771,877,0.3,0.2,88.6,93.7,974.3,18.1,52.7,0
3/4/2026,7:55:39 PM,271.00,32,30,20,36.2,32.4,19.9,769,876.6,0.3,0.3,88.6,93.6,974.33,18.1,52.7,0
3/4/2026,7:55:40 PM,272.00,33,30,20,36.2,32.4,19.9,769,876.2,0.3,0.3,88.6,93.6,974.34,18.1,52.7,0
3/4/2026,7:55:41 PM,273.00,33,30,20,36.2,32.4,19.9,771,875.9,0.3,0.2,88.6,93.6,974.33,18,52.7,0
3/4/2026,7:55:42 PM,274.00,35,32,20,36.2,32.3,19.9,770,875.5,0.3,0.3,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:43 PM,275.00,35,32,20,36.2,32.3,19.9,767,875.1,0.3,0.3,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:44 PM,276.00,35,32,20,36.2,32.3,19.9,763,874.7,0.3,0.2,92.8,93.6,974.31,18,54.2,0
3/4/2026,7:55:45 PM,277.00,37,32,21,36.2,32.3,19.9,760,874.3,0.3,0.3,92.8,93.6,974.32,18,52.7,0
3/4/2026,7:55:46 PM,278.00,37,32,21,36.2,32.3,19.9,760,873.8,0.3,0.2,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:47 PM,279.00,39,32,22,36.2,32.3,20,755,873.4,0.3,0.3,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:48 PM,280.00,39,32,22,36.2,32.3,20,753,873,0.3,0.2,92.8,93.6,974.33,18,52.7,0
3/4/2026,7:55:49 PM,281.00,39,32,22,36.2,32.3,20,751,872.6,0.3,0.3,92.8,93.6,974.33,18,52.7,0
3/4/2026,7:55:50 PM,282.00,36,32,21,36.2,32.3,20,751,872.1,0.3,0.2,92.8,93.6,974.33,18,52.7,0
3/4/2026,7:55:51 PM,283.00,36,32,21,36.2,32.3,20,747,871.7,0.3,0.2,92.8,93.6,974.3,18,52.7,0
3/4/2026,7:55:52 PM,284.00,36,32,21,36.2,32.3,20,745,871.2,0.3,0.3,92.8,93.6,974.29,18,52.7,0
3/4/2026,7:55:53 PM,285.00,37,32,22,36.2,32.3,20,746,870.8,0.3,0.3,92.8,93.6,974.28,18,52.7,0
3/4/2026,7:55:54 PM,286.00,37,32,22,36.2,32.3,20,743,870.4,0.3,0.2,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:55 PM,287.00,37,32,22,36.2,32.3,20,745,869.9,0.3,0.2,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:55:56 PM,288.00,37,32,22,36.2,32.3,20,743,869.5,0.3,0.2,92.8,93.6,974.34,18,52.7,0
3/4/2026,7:55:57 PM,289.00,37,32,22,36.2,32.3,20,741,869,0.3,0.3,92.8,93.6,974.29,18,52.7,0
3/4/2026,7:55:58 PM,290.00,38,32,22,36.2,32.3,20,739,868.6,0.3,0.3,92.8,93.6,974.3,18,54.2,0
3/4/2026,7:55:59 PM,291.00,38,32,22,36.2,32.3,20,735,868.1,0.3,0.3,92.8,93.6,974.3,18,52.7,0
3/4/2026,7:56:00 PM,292.00,39,32,22,36.3,32.3,20,736,867.7,0.3,0.2,92.8,93.6,974.31,18,54.2,0
3/4/2026,7:56:01 PM,293.00,39,32,22,36.3,32.3,20,735,867.2,0.3,0.2,92.8,93.6,974.29,18,52.7,0
3/4/2026,7:56:02 PM,294.00,39,32,22,36.3,32.3,20.1,734,866.8,0.3,0.2,92.8,93.6,974.31,18,52.7,0
3/4/2026,7:56:03 PM,295.00,38,32,21,36.3,32.3,20.1,732,866.3,0.3,0.2,92.8,93.6,974.3,18,52.7,0
3/4/2026,7:56:04 PM,296.00,38,32,21,36.3,32.3,20.1,731,865.9,0.3,0.2,92.8,93.5,974.32,18,54.2,0
3/4/2026,7:56:05 PM,297.00,38,32,21,36.3,32.3,20.1,734,865.4,0.3,0.3,92.8,93.5,974.34,18,54.2,0
3/4/2026,7:56:06 PM,298.00,38,32,21,36.3,32.3,20.1,736,865,0.3,0.2,92.8,93.5,974.33,18,54.2,0
3/4/2026,7:56:07 PM,299.00,40,33,22,36.3,32.3,20.1,735,864.6,0.3,0.3,95,93.5,974.34,18,54.2,0
3/4/2026,7:56:08 PM,300.00,38,33,21,36.3,32.3,20.1,734,864.1,0.3,0.2,95,93.6,974.34,18,54.1,0
3/4/2026,7:56:09 PM,301.00,36,32,19,36.3,32.3,20.1,739,863.7,0.3,0.2,92.8,93.6,974.34,17.9,54.1,0
