Date,Time,Elapsed Seconds,Particulate Matter-PM10 (ug/m&#179;),Particulate Matter-PM2.5 (ug/m&#179;),Particulate Matter-PM1.0 (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Particulate Matter-Avg. (ug/m&#179;),Carbon Dioxide-CO&#x2082; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O&#x2083; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (&#x2103;),Humidity-Humidity (%RH),Light Intensity-Light (lux)
3/4/2026,8:42:31 PM,183.00,43,34,20,39.5,32.8,20,956,1018.6,0.2,0.2,97.1,94.7,975.4,17.6,58.4,0
3/4/2026,8:42:32 PM,184.00,41,34,19,39.5,32.8,20,962,1018.3,0.2,0.2,97.1,94.7,975.39,17.6,58.4,14.9
3/4/2026,8:42:33 PM,185.00,39,34,19,39.5,32.8,20,967,1018,0.2,0.2,97.1,94.8,975.4,17.6,58.4,0
3/4/2026,8:42:34 PM,186.00,37,33,19,39.5,32.8,20,968,1017.8,0.2,0.2,95,94.8,975.39,17.6,58.4,0
3/4/2026,8:42:35 PM,187.00,37,33,19,39.5,32.8,20,973,1017.5,0.2,0.2,95,94.8,975.4,17.6,58.4,0
3/4/2026,8:42:36 PM,188.00,38,32,19,39.5,32.8,20,985,1017.3,0.2,0.2,92.8,94.7,975.42,17.6,58.4,0
3/4/2026,8:42:37 PM,189.00,38,32,19,39.5,32.8,19.9,993,1017.2,0.2,0.2,92.8,94.7,975.4,17.6,58.4,14.9
3/4/2026,8:42:38 PM,190.00,38,32,19,39.5,32.8,19.9,1005,1017.2,0.2,0.2,92.8,94.7,975.4,17.6,58.4,0
3/4/2026,8:42:39 PM,191.00,35,31,18,39.5,32.8,19.9,1013,1017.1,0.2,0.2,90.7,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:40 PM,192.00,35,31,18,39.4,32.8,19.9,1020,1017.1,0.2,0.2,90.7,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:41 PM,193.00,38,32,19,39.4,32.8,19.9,1027,1017.2,0.2,0.2,92.8,94.7,975.39,17.6,58.4,0
3/4/2026,8:42:42 PM,194.00,38,32,18,39.4,32.8,19.9,1024,1017.2,0.2,0.2,92.8,94.7,975.41,17.6,58.4,14.9
3/4/2026,8:42:43 PM,195.00,38,32,18,39.4,32.8,19.9,1024,1017.3,0.2,0.2,92.8,94.7,975.4,17.6,58.4,0
3/4/2026,8:42:44 PM,196.00,39,33,19,39.4,32.8,19.9,1018,1017.3,0.2,0.2,95,94.7,975.43,17.6,58.4,0
3/4/2026,8:42:45 PM,197.00,39,33,20,39.4,32.8,19.9,1013,1017.3,0.2,0.2,95,94.7,975.39,17.6,58.4,0
3/4/2026,8:42:46 PM,198.00,37,32,19,39.4,32.8,19.9,1007,1017.2,0.2,0.2,92.8,94.7,975.38,17.6,58.4,0
3/4/2026,8:42:47 PM,199.00,39,33,20,39.4,32.8,19.9,1005,1017.1,0.2,0.2,95,94.7,975.4,17.6,58.4,14.9
3/4/2026,8:42:48 PM,200.00,39,33,21,39.4,32.8,19.9,991,1017,0.2,0.2,95,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:49 PM,201.00,40,35,22,39.4,32.8,19.9,992,1016.9,0.2,0.2,99.2,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:50 PM,202.00,38,33,22,39.4,32.8,19.9,988,1016.7,0.2,0.2,95,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:51 PM,203.00,38,34,22,39.4,32.8,19.9,974,1016.5,0.2,0.2,97.1,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:52 PM,204.00,36,33,22,39.4,32.8,19.9,968,1016.3,0.2,0.2,95,94.7,975.4,17.6,58.4,14.9
3/4/2026,8:42:53 PM,205.00,36,33,22,39.4,32.8,19.9,961,1016,0.2,0.2,95,94.7,975.42,17.6,58.4,0
3/4/2026,8:42:54 PM,206.00,34,32,20,39.3,32.8,19.9,958,1015.8,0.2,0.2,92.8,94.7,975.38,17.6,58.4,0
3/4/2026,8:42:55 PM,207.00,34,32,20,39.3,32.8,19.9,960,1015.5,0.2,0.2,92.8,94.7,975.41,17.6,58.4,0
3/4/2026,8:42:56 PM,208.00,34,32,20,39.3,32.8,19.9,960,1015.2,0.2,0.2,92.8,94.7,975.39,17.6,58.4,0
3/4/2026,8:42:57 PM,209.00,34,32,20,39.3,32.8,19.9,956,1015,0.2,0.2,92.8,94.7,975.38,17.6,58.4,14.9
3/4/2026,8:42:58 PM,210.00,34,32,20,39.2,32.8,19.9,950,1014.6,0.2,0.2,92.8,94.6,975.42,17.6,58.4,0
3/4/2026,8:42:59 PM,211.00,36,32,21,39.2,32.8,20,955,1014.4,0.2,0.2,92.8,94.6,975.42,17.6,57,0
3/4/2026,8:43:00 PM,212.00,36,32,21,39.2,32.8,20,956,1014.1,0.2,0.2,92.8,94.6,975.39,17.6,58.4,0
3/4/2026,8:43:01 PM,213.00,36,32,21,39.2,32.8,20,952,1013.8,0.2,0.2,92.8,94.6,975.36,17.6,58.4,0
3/4/2026,8:43:02 PM,214.00,35,31,20,39.2,32.8,20,950,1013.5,0.2,0.2,90.7,94.6,975.38,17.6,58.4,14.9
3/4/2026,8:43:03 PM,215.00,35,31,20,39.1,32.8,20,951,1013.2,0.2,0.2,90.7,94.6,975.41,17.6,58.4,0
3/4/2026,8:43:04 PM,216.00,35,30,19,39.1,32.8,20,957,1013,0.2,0.2,88.6,94.6,975.37,17.6,58.4,0
3/4/2026,8:43:05 PM,217.00,36,31,20,39.1,32.8,20,956,1012.7,0.2,0.2,90.7,94.5,975.39,17.6,58.4,0
3/4/2026,8:43:06 PM,218.00,36,31,20,39.1,32.7,20,955,1012.5,0.2,0.2,90.7,94.5,975.41,17.6,58.4,0
3/4/2026,8:43:07 PM,219.00,35,30,20,39.1,32.7,20,961,1012.2,0.2,0.2,88.6,94.5,975.42,17.6,58.4,14.9
3/4/2026,8:43:08 PM,220.00,35,30,20,39.1,32.7,20,963,1012,0.2,0.2,88.6,94.5,975.41,17.6,58.4,0
3/4/2026,8:43:09 PM,221.00,35,30,20,39,32.7,20,970,1011.8,0.2,0.2,88.6,94.4,975.44,17.6,58.4,0
3/4/2026,8:43:10 PM,222.00,35,30,20,39,32.7,20,974,1011.6,0.2,0.2,88.6,94.4,975.43,17.6,58.4,0
3/4/2026,8:43:11 PM,223.00,35,30,20,39,32.7,20,983,1011.5,0.2,0.2,88.6,94.4,975.41,17.6,58.4,0
3/4/2026,8:43:12 PM,224.00,35,30,20,39,32.7,20,992,1011.4,0.2,0.2,88.6,94.4,975.43,17.6,58.4,14.9
3/4/2026,8:43:13 PM,225.00,35,30,20,39,32.7,20,998,1011.4,0.2,0.2,88.6,94.3,975.4,17.6,58.4,0
3/4/2026,8:43:14 PM,226.00,35,30,19,39,32.6,20,999,1011.3,0.2,0.2,88.6,94.3,975.42,17.6,58.4,0
3/4/2026,8:43:15 PM,227.00,37,31,20,38.9,32.6,20,1001,1011.3,0.2,0.2,90.7,94.3,975.42,17.6,58.4,0
3/4/2026,8:43:16 PM,228.00,39,32,21,38.9,32.6,20,1009,1011.3,0.2,0.2,92.8,94.3,975.41,17.6,58.4,0
3/4/2026,8:43:17 PM,229.00,41,35,22,39,32.6,20,1015,1011.3,0.2,0.2,99.2,94.3,975.42,17.6,58.4,14.9
3/4/2026,8:43:18 PM,230.00,40,35,22,39,32.7,20,1015,1011.3,0.2,0.2,99.2,94.3,975.41,17.6,58.4,0
3/4/2026,8:43:19 PM,231.00,40,35,22,39,32.7,20,1016,1011.3,0.2,0.2,99.2,94.4,975.4,17.6,58.4,0
3/4/2026,8:43:20 PM,232.00,40,36,22,39,32.7,20,1013,1011.3,0.2,0.2,102.2,94.4,975.41,17.6,58.4,0
3/4/2026,8:43:21 PM,233.00,40,36,22,39,32.7,20,1003,1011.3,0.2,0.2,102.2,94.4,975.41,17.6,58.4,0
3/4/2026,8:43:22 PM,234.00,41,36,22,39,32.7,20,1001,1011.2,0.2,0.2,102.2,94.5,975.41,17.6,58.4,14.9
3/4/2026,8:43:23 PM,235.00,40,35,22,39,32.7,20,993,1011.2,0.2,0.2,99.2,94.5,975.41,17.6,58.4,0
3/4/2026,8:43:24 PM,236.00,39,35,21,39,32.7,20,992,1011.1,0.2,0.2,99.2,94.5,975.42,17.6,58.4,0
3/4/2026,8:43:25 PM,237.00,39,35,21,39,32.7,20,988,1011,0.2,0.2,99.2,94.5,975.41,17.6,59.9,0
3/4/2026,8:43:26 PM,238.00,39,35,21,39,32.7,20,985,1010.9,0.2,0.2,99.2,94.5,975.42,17.6,58.4,0
3/4/2026,8:43:27 PM,239.00,38,34,20,39,32.8,20,988,1010.8,0.2,0.2,97.1,94.5,975.41,17.6,59.9,14.9
3/4/2026,8:43:28 PM,240.00,38,33,20,39,32.8,20,993,1010.7,0.2,0.2,95,94.5,975.41,17.6,58.4,0
3/4/2026,8:43:29 PM,241.00,39,34,21,39,32.8,20,992,1010.6,0.2,0.2,97.1,94.6,975.39,17.6,58.4,0
3/4/2026,8:43:30 PM,242.00,39,34,21,39,32.8,20,994,1010.6,0.2,0.2,97.1,94.6,975.41,17.6,58.4,0
3/4/2026,8:43:31 PM,243.00,39,34,21,39,32.8,20,998,1010.5,0.2,0.2,97.1,94.6,975.41,17.6,58.4,0
3/4/2026,8:43:32 PM,244.00,39,34,21,39,32.8,20,998,1010.5,0.2,0.2,97.1,94.6,975.41,17.6,58.4,14.9
3/4/2026,8:43:33 PM,245.00,38,32,19,39,32.8,20,1005,1010.4,0.2,0.2,92.8,94.6,975.4,17.6,58.4,0
3/4/2026,8:43:34 PM,246.00,39,32,20,39,32.8,20,1007,1010.4,0.2,0.2,92.8,94.6,975.42,17.6,58.4,0
3/4/2026,8:43:35 PM,247.00,40,33,21,39,32.8,20,1005,1010.4,0.2,0.2,95,94.6,975.43,17.6,58.4,0
3/4/2026,8:43:36 PM,248.00,39,33,21,39,32.8,20.1,1003,1010.4,0.2,0.2,95,94.6,975.43,17.6,58.4,0
3/4/2026,8:43:37 PM,249.00,38,33,20,39,32.8,20.1,1005,1010.4,0.2,0.2,95,94.6,975.43,17.6,58.4,14.9
3/4/2026,8:43:38 PM,250.00,38,33,21,39,32.8,20.1,1010,1010.4,0.2,0.2,95,94.6,975.4,17.6,58.4,0
3/4/2026,8:43:39 PM,251.00,36,31,19,39,32.8,20.1,1009,1010.4,0.2,0.2,90.7,94.6,975.41,17.6,58.4,0
3/4/2026,8:43:40 PM,252.00,36,31,18,38.9,32.8,20,1020,1010.4,0.2,0.2,90.7,94.6,975.4,17.6,59.9,0
3/4/2026,8:43:41 PM,253.00,38,32,19,38.9,32.8,20,1027,1010.5,0.2,0.2,92.8,94.5,975.38,17.6,59.9,0
3/4/2026,8:43:42 PM,254.00,37,32,18,38.9,32.8,20,1040,1010.6,0.2,0.2,92.8,94.5,975.4,17.6,59.9,14.9
3/4/2026,8:43:43 PM,255.00,37,32,18,38.9,32.7,20,1047,1010.7,0.2,0.2,92.8,94.5,975.42,17.6,59.9,0
3/4/2026,8:43:44 PM,256.00,37,32,18,38.9,32.7,20,1058,1010.9,0.2,0.2,92.8,94.5,975.43,17.6,59.9,0
3/4/2026,8:43:45 PM,257.00,37,32,18,38.9,32.7,20,1066,1011.1,0.2,0.2,92.8,94.5,975.4,17.6,59.9,0
3/4/2026,8:43:46 PM,258.00,40,32,17,38.9,32.7,20,1079,1011.4,0.2,0.2,92.8,94.5,975.4,17.6,59.9,0
3/4/2026,8:43:47 PM,259.00,39,31,16,38.9,32.7,20,1092,1011.7,0.2,0.3,90.7,94.5,975.43,17.6,59.9,14.9
3/4/2026,8:43:48 PM,260.00,39,31,16,38.9,32.7,20,1096,1012,0.2,0.2,90.7,94.5,975.42,17.6,59.9,0
3/4/2026,8:43:49 PM,261.00,39,31,16,38.9,32.7,20,1104,1012.3,0.2,0.2,90.7,94.5,975.4,17.6,58.4,0
3/4/2026,8:43:50 PM,262.00,39,31,16,38.9,32.7,19.9,1108,1012.7,0.2,0.2,90.7,94.5,975.39,17.6,58.4,0
3/4/2026,8:43:51 PM,263.00,38,30,17,38.9,32.7,19.9,1107,1013.1,0.2,0.2,88.6,94.4,975.39,17.6,59.9,0
3/4/2026,8:43:52 PM,264.00,38,30,17,38.9,32.7,19.9,1111,1013.4,0.2,0.2,88.6,94.4,975.39,17.6,59.9,14.9
3/4/2026,8:43:53 PM,265.00,36,29,15,38.9,32.7,19.9,1121,1013.8,0.2,0.2,86.5,94.4,975.4,17.6,59.9,0
3/4/2026,8:43:54 PM,266.00,36,29,15,38.9,32.7,19.9,1128,1014.3,0.2,0.2,86.5,94.4,975.39,17.6,59.9,0
3/4/2026,8:43:55 PM,267.00,36,29,15,38.9,32.7,19.9,1136,1014.7,0.2,0.2,86.5,94.3,975.41,17.6,59.9,0
3/4/2026,8:43:56 PM,268.00,38,30,18,38.9,32.6,19.9,1152,1015.2,0.2,0.2,88.6,94.3,975.39,17.6,59.9,0
3/4/2026,8:43:57 PM,269.00,38,30,18,38.9,32.6,19.8,1163,1015.8,0.2,0.2,88.6,94.3,975.4,17.6,59.9,14.9
3/4/2026,8:43:58 PM,270.00,37,30,18,38.9,32.6,19.8,1175,1016.3,0.2,0.2,88.6,94.3,975.41,17.6,59.9,0
3/4/2026,8:43:59 PM,271.00,36,29,17,38.9,32.6,19.8,1187,1017,0.2,0.2,86.5,94.2,975.42,17.6,59.9,0
3/4/2026,8:44:00 PM,272.00,36,29,17,38.8,32.6,19.8,1195,1017.6,0.2,0.2,86.5,94.2,975.42,17.6,61.3,0
3/4/2026,8:44:01 PM,273.00,38,29,17,38.8,32.6,19.8,1201,1018.3,0.2,0.2,86.5,94.2,975.4,17.6,59.9,0
3/4/2026,8:44:02 PM,274.00,36,28,18,38.8,32.6,19.8,1212,1019,0.2,0.2,84.4,94.1,975.39,17.6,61.3,14.9
3/4/2026,8:44:03 PM,275.00,34,29,18,38.8,32.6,19.8,1229,1019.7,0.2,0.2,86.5,94.1,975.4,17.6,59.9,0
3/4/2026,8:44:04 PM,276.00,35,30,18,38.8,32.5,19.8,1239,1020.5,0.2,0.2,88.6,94.1,975.42,17.6,59.9,0
3/4/2026,8:44:05 PM,277.00,34,29,17,38.8,32.5,19.8,1253,1021.3,0.2,0.2,86.5,94.1,975.43,17.6,61.3,0
3/4/2026,8:44:06 PM,278.00,32,28,15,38.8,32.5,19.8,1267,1022.2,0.2,0.2,84.4,94,975.43,17.6,61.3,0
3/4/2026,8:44:07 PM,279.00,31,28,15,38.7,32.5,19.7,1279,1023.1,0.2,0.2,84.4,94,975.4,17.6,61.3,14.9
3/4/2026,8:44:08 PM,280.00,29,25,15,38.7,32.5,19.7,1308,1024.1,0.2,0.2,78.1,93.9,975.41,17.6,61.3,0
3/4/2026,8:44:09 PM,281.00,30,26,14,38.7,32.5,19.7,1342,1025.3,0.2,0.2,80.2,93.9,975.4,17.6,61.3,0
3/4/2026,8:44:10 PM,282.00,30,26,14,38.6,32.4,19.7,1385,1026.5,0.2,0.2,80.2,93.8,975.41,17.6,61.3,0
3/4/2026,8:44:11 PM,283.00,28,26,15,38.6,32.4,19.7,1423,1027.9,0.2,0.2,80.2,93.8,975.42,17.6,61.3,0
3/4/2026,8:44:12 PM,284.00,28,26,15,38.6,32.4,19.7,1473,1029.5,0.2,0.2,80.2,93.7,975.4,17.6,61.3,14.9
3/4/2026,8:44:13 PM,285.00,28,26,15,38.5,32.4,19.6,1521,1031.2,0.2,0.2,80.2,93.7,975.4,17.6,61.3,0
3/4/2026,8:44:14 PM,286.00,28,27,15,38.5,32.3,19.6,1575,1033,0.2,0.2,82.3,93.7,975.39,17.6,61.3,0
3/4/2026,8:44:15 PM,287.00,28,27,15,38.5,32.3,19.6,1620,1035.1,0.2,0.2,82.3,93.6,975.39,17.6,61.3,0
3/4/2026,8:44:16 PM,288.00,29,27,15,38.4,32.3,19.6,1656,1037.2,0.2,0.2,82.3,93.6,975.42,17.6,61.3,0
3/4/2026,8:44:17 PM,289.00,29,27,15,38.4,32.3,19.6,1691,1039.4,0.2,0.2,82.3,93.5,975.42,17.7,61.3,14.9
3/4/2026,8:44:18 PM,290.00,29,27,15,38.4,32.3,19.6,1716,1041.7,0.2,0.2,82.3,93.5,975.4,17.7,61.3,0
3/4/2026,8:44:19 PM,291.00,29,26,15,38.3,32.2,19.5,1742,1044.1,0.2,0.2,80.2,93.5,975.39,17.7,62.8,0
3/4/2026,8:44:20 PM,292.00,29,26,15,38.3,32.2,19.5,1765,1046.6,0.2,0.2,80.2,93.4,975.41,17.7,61.3,0
3/4/2026,8:44:21 PM,293.00,30,26,15,38.3,32.2,19.5,1782,1049.1,0.2,0.2,80.2,93.4,975.42,17.7,61.3,0
3/4/2026,8:44:22 PM,294.00,30,26,15,38.2,32.2,19.5,1791,1051.6,0.2,0.2,80.2,93.3,975.41,17.7,61.3,14.9
3/4/2026,8:44:23 PM,295.00,30,26,15,38.2,32.2,19.5,1801,1054.1,0.2,0.2,80.2,93.3,975.42,17.7,62.8,0
3/4/2026,8:44:24 PM,296.00,31,25,15,38.2,32.1,19.5,1815,1056.6,0.2,0.2,78.1,93.2,975.4,17.7,61.3,0
3/4/2026,8:44:25 PM,297.00,31,25,15,38.2,32.1,19.5,1818,1059.2,0.2,0.2,78.1,93.2,975.4,17.7,61.3,0
3/4/2026,8:44:26 PM,298.00,29,23,14,38.1,32.1,19.4,1816,1061.7,0.2,0.2,73.9,93.1,975.38,17.7,61.3,0
3/4/2026,8:44:27 PM,299.00,29,23,14,38.1,32.1,19.4,1816,1064.2,0.2,0.2,73.9,93.1,975.4,17.7,61.3,14.9
3/4/2026,8:44:28 PM,300.00,29,23,14,38.1,32,19.4,1818,1066.7,0.2,0.2,73.9,93,975.39,17.7,61.3,0
